ID_VAGA,DATA_CONSULTA,TITULO,EMPRESA,LOCAL,ANUNCIANTE,DESCRICAO,POSTADO_EM,REGIME,REMOTO,QUALIFICACOES,RESPONSABILIDADES,BENEFICIOS,BUSCA,DATA_ANUNCIO
eyJqb2JfdGl0bGUiOiJGYXJtYWPDqnV0aWNvIiwiY29tcGFueV9uYW1lIjoiRHBzcCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiSEJLOURmM3F6TXNseENtM0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:55 UTC,Farmacêutico,Dpsp,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Farmacêutico(a) drogaria são paulo s/a. ( drogaria ) vagas: 2 Pedreira - Sp r$ 4.917,62 Escala 6x1 descrição das atividades realizar a assistência farmacêutica aos clientes e controlar a movimentação de medicamentos controlados conforme as legislações vigentes. Esclarecer dúvidas técnicas de clientes e demais funcionários de uma loja. Controlar a entrada e saída de medicamentos psicotrópicos e entorpecentes. Verificar o cumprimento de procedimentos técnico-Legais. Coordenar registros e tratativas de não conformidades técnicas, bem como definir uma solução para os mesmos. Supervisionar recolhimentos e verificações de produtos. Realizar inventários de rotina. Requisitos crf-Sp ativo. Ter disponibilidade de horário e para atuar na região do pedreira. Benefícios assistência médica e odontológica. Auxílio academia. Cesta básica. Convênio com empresas parceiras. Seguro de vida. Vale-Refeição. Vale-Transporte.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJKYXJkaW5laXJvIGVtIFBlZHJlaXJhIiwiY29tcGFueV9uYW1lIjoiQ3Jvbm9zaGFyZSIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoib29xU1gzeVBUTHBDNjluVEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:55 UTC,Jardineiro em Pedreira,Cronoshare,"Pedreira, SP",Empregos Trabajo.org,"Cronoshare é uma plataforma on-line para profissionais que desejam encontrar novos clientes. Estamos procurando um(a) Jardineiro em Pedreira e arredores.

Não há nenhum custo para pertencer à rede de profissionais de Cronoshare e você receberá novos clientes de acordo com suas preferências, de forma personalizada.

Requisitos:
• Conhecimento prévio para desenvolver as funções de Jardineiro.
• Organizacão, boa relação com o cliente e gestão de tempo.
• Profissionalismo e proatividade.

Oferecemos:
• Solicitações de novos trabalhos e clientes em sua região, que precisam de Jardineiro.
• Gerenciamento próprio de clientes e margens de preços.
• Sem intermediários: Você escolhe o valor do seu orçamento e horários.

Como Cronoshare funciona?

Graças à nossa plataforma de gestão de clientes, você poderá aceitar ou recusar solicitações de trabalhos em sua área, enviando orçamentos, apenas, aos clientes que mais te interessam.

Você não paga assinaturas ou tarifas mensais, e não precisa pagar comissões por cada cliente que recebe através de nós.

Para conseguir novos clientes, você só precisa fazer um pequeno investimento e poderá ter acesso a estas solicitações. Comece a fazer crescer sua atividade comercial ou negócio. Se você é freelancer, trabalha por conta própria, autônomo, MEI, micro ou pequena empresa, estamos te esperando.",há 15 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-12
eyJqb2JfdGl0bGUiOiJHZXJlbnRlIGRlIE1lcmNoYW5kaXNpbmciLCJjb21wYW55X25hbWUiOiJQTEFTVElDT1MgTSBCIExUREEuIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJ6OFE4LWpUcFBrNVc5UlRVQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:55 UTC,Gerente de Merchandising,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Descrição do Cargo:

Responsável por organizar os produtos, demonstrá-los aos clientes, reorganizar os produtos e negociar espaços nos pontos de venda. Além disso, o candidato deve estar atento às ações da concorrência e reportar as informações ao supervisor.",há 5 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-22
eyJqb2JfdGl0bGUiOiJwaXp6YWlvbG8iLCJjb21wYW55X25hbWUiOiJQYXBhIENoaWJlIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJTLWpnU0hnaWZQNzJKNERzQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:55 UTC,pizzaiolo,Papa Chibe,"Pedreira, SP",BNE,"Empresa localizada na cidade de Pedreira/SP do ramo Alimentos, contrata pizzaiolo. Atribuições: É necessário ter experiência na área de trabalho e seus conhecimentos, a função solicitada é ser pizzaiolo. Tipo de vínculo: Efetivo.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJUw6ljbmljbyBkZSBFbmZlcm1hZ2VtIiwiY29tcGFueV9uYW1lIjoiSG9tZSBDYXJlIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJkeEZPZFJrR0dLZUNOQ0tWQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:55 UTC,Técnico de Enfermagem,Home Care,"Pedreira, SP",Trabalha Brasil,"Quantidade de Vagas:15Descrição Geral:Empresa de home care esta com processo seletivo para profissionais da enfermagem para trabalhar no atendimento domiciliar. Em escala 12x36, alta complexidade.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJNYXNzYWdpc3RhcyIsImNvbXBhbnlfbmFtZSI6IkNyb25vc2hhcmUuY29tLmJyIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJNcGduVGtZVzJ3OWMwNUk2QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:55 UTC,Massagistas,Cronoshare.com.br,"Pedreira, SP",Empregos Trabajo.org,"Minha filha está com o pescoço travado
• * Tipo de massagem Pescoço travado
• Qual gênero de profissional prefere? Não tenho preferência
• Onde você gostaria de ser atendido(a)? No imóvel ou espaço do profissional
• Quanto tempo durará cada sessão? 30 minutos
• Frequência do serviço Pontual (uma única vez)
• Data de preferência para o serviço 27-02-2024
• Horário de preferência para o serviço Meia tarde (18:00 - 21:00)

Preferência para o serviço: Relação qualidade/preço",há 26 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-01
eyJqb2JfdGl0bGUiOiJBZG1pbmlzdHJhZG9yIGRlIFBhdHJpbcO0bmlvIiwiY29tcGFueV9uYW1lIjoiRXN0cmF0IFJoIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJfWGxKVmVlX3A3aGdNQ3hMQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:55 UTC,Administrador de Patrimônio,Estrat Rh,"Pedreira, SP",BeBee,"Sobre a Estrat RH:

Nossa empresa é especializada em recrutamento e seleção de profissionais para atender às necessidades dos clientes do setor de construção civil.

Características do Cargo:

O cargo de Almoxarife exige profissionais organizados e proativos que possam trabalhar em equipe e se comunicar de forma eficaz. Além disso, é necessário ter conhecimento em Excel e sistemas ERP para controle de estoque.

Benefícios:

Nossa empresa oferece um pacote de benefícios que inclui transporte fretado, café e almoço no local, vale alimentação e oportunidade de horas extras diárias.

Hora de Trabalho e Localização:

O horário de trabalho é das 07h às 17h, de segunda a quinta-feira, e das 07h às 16h, sexta-feira. O local de trabalho é nas unidades de Pedreira ou Amparo – SP.",há 5 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-22
eyJqb2JfdGl0bGUiOiJDb25zdWx0b3IgZGUgU29mdHdhcmUiLCJjb21wYW55X25hbWUiOiJBREFQVElWRSBURUNOT0xPR0lBIERBIElORk9STUFDQU8iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6ImJQbGJYdkk4c3hiOXktRzdBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:56 UTC,Consultor de Software,ADAPTIVE TECNOLOGIA DA INFORMACAO,"Pedreira, SP",BNE,"Empresa localizada na cidade de uberlândia/mg do ramo informática, com 18 funcionários, contrata consultor de software Requisitos: Experiência comprovada como executivo de negócios ou em outra função de vendas/atendimento ao cliente
conhecimento de pesquisa de mercado, vendas e princípios de negociação
excelente conhecimento de ms office; conhecimento de software crm é um diferencial
excelentes habilidades de comunicação/apresentação e capacidade de desenvolver relacionamentos
habilidades organizacionais e de gestão do tempo
visão de negócios
entusiasmo e paixão
bacharelado em administração de empresas, vendas ou marketing
. Atribuições: Criar planos de negócios detalhados para facilitar o cumprimento de metas e cotas
gerenciar todo o ciclo de vendas, desde a busca de clientes até o fechamento de um negócio
descobrir novas oportunidades de vendas por meio de networking, ligações telefônicas ou visitas presenciais e transformá-las em parcerias de longo prazo
apresentar produtos a clientes em potencial
fornecer suporte pós-venda profissional para aumentar o engajamento dos clientes
manter contato frequente com os clientes sob sua responsabilidade para entender as necessidades deles
responder a reclamações e resolver problemas para assegurar a satisfação do cliente e preservar a reputação da empresa
negociar contratos e manter registros de vendas e dados
Tipo de vínculo: Efetivo.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJFbGV0cmljaXN0YSBkZSBNYW51dGVuw6fDo28gSW5kdXN0cmlhbCIsImNvbXBhbnlfbmFtZSI6IkNvbmZpZGVuY2lhbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiQUlNRHUzMWNrUnNmLV9YLUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:56 UTC,Eletricista de Manutenção Industrial,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Extração de pedreira na região de itupeva ensino médio ou técnico completo. experiência na função. Conhecimento em instalações elétricas de baixa e alta tensão, manutenção elétrica corretiva em motores de indução trifásicos, britadores, transportadores de correia, talhas elétricas e painéis de comando. Conhecimento em montagem de tubulações, eletrocalhas e infraestrutura elétrica em geral. Necessário possuir cnh e veículo próprio.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgZW0gU2VndXJhbsOnYSBkbyBUcmFiYWxobyIsImNvbXBhbnlfbmFtZSI6IlBMQVNUSUNPUyBNIEIgTFREQS4iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IjJxVk8xcW9aaHNvTUM5Y1VBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:56 UTC,Especialista em Segurança do Trabalho,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Buscamos um profissional qualificado para assumir o papel de Especialista em Segurança do Trabalho. Sua responsabilidade será garantir a implementação e manutenção de práticas de segurança que promovam um ambiente de trabalho seguro e saudável.
Responsabilidades
• Cumprir e garantir a aplicação das Normas Regulamentadoras (NRs)
• Gerenciar o Programa de Gestão de Riscos (PGR) e LTCAT, mantendo laudos atualizados
• Mantener Mapa de Riscos Ambientais (NR-5) atualizado
• Elaborar e revisar ordens de serviço conforme a NR-1
• Elaborar anualmente os anexos do SESMT (Quadro I, II e III - NR-4)
• Realizar integração com novos colaboradores sobre segurança do trabalho
• Coordenar as atividades da Comissão Interna de Prevenção de Acidentes (CIPA)
• Coordenar anualmente a SIPAT
• Realizar treinamentos sobre uso de extintores e brigada de emergência
• Coordenar treinamentos operacionais (ponte rolante, empilhadeira e transpaleteira)

Ainda há mais: gerenciamento de equipamentos e segurança, inspeções periódicas e manutenção de equipamentos de segurança, inspeção de vasos de pressão (A19RNR-13), recarga de extintores e monitorar validade, avaliação, implantação e garantia do uso correto de Equipamentos de Proteção Individual (EPIs).",há 6 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-21
eyJqb2JfdGl0bGUiOiJDb25mZXJlbnRlIGRlIEVzdG9xdWUiLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6ImItMGMwYkN3aG1GU2o2UjFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:56 UTC,Conferente de Estoque,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Requisitos: ensino médio completo. Necessária experiência comprovada em carteira. Atividades: descarregar caminhão com e sem empilhadeira. Fazer o lançamento e liberação de notas de chegada e saída de produtos. Lançar no sistema os produtos para devolução, troca ou descarte. Limpar e organizar o depósito.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJWYWdhcyBkZSBFbXByZWdvIEV4Y2x1c2l2YXMgcGFyYSBQZXNzb2FzIGNvbSBEZWZpY2nDqm5jaWEiLCJjb21wYW55X25hbWUiOiJQTEFTVElDT1MgTSBCIExUREEuIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJnbWRmczRzU3QtTmZXdUw1QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:56 UTC,Vagas de Emprego Exclusivas para Pessoas com Deficiência,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"• *Carreira com Propósito**

Através da nossa iniciativa exclusiva para pessoas com deficiência, temos como objetivo capacitar as pessoas para participarem na economia do país. Desse modo, podendo assim exercer suas habilidades talentosas dentro de um ambiente construtivo.
• *Quem Somos**

A Plásticos MB Ltda. é uma empresa focada na qualidade de vida dos seus funcionários e busca promover o desenvolvimento das habilidades internas.
• *Como Você pode Ser parte Disso?**

Para quem gostaria de realizar seu sonho e fazer algo profissionalmente digno e que lhe traga propósito, está aqui uma chance única! Por isso é fundamental estar presente durante todas as etapas do processo de entrevistas!",há 6 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-21
eyJqb2JfdGl0bGUiOiJTdXBlcnZpc29yIGRlIE1hdGVyaWFsIiwiY29tcGFueV9uYW1lIjoiQ29uZmlkZW5jaWFsIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJLUDhTbVAyd2swMEhMT0FoQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:56 UTC,Supervisor de Material,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Responsável por compras, recebimento, armazenamento (almoxarifado), movimentação interna de materiais, abastecimento da fábrica, controle dos estoques e inventários.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJDb25zdWx0b3IgQ29tZXJjaWFsIGRlIEN1cnNvcyIsImNvbXBhbnlfbmFtZSI6IlBlb3BsZSBQZWRyZWlyYSIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiRElvWFpLSjNQU3FoUVFJaEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:56 UTC,Consultor Comercial de Cursos,People Pedreira,"Pedreira, SP",BeBee,"Buscamos um Consultor Comercial de Cursos para atuar na nossa equipe de vendas. Nesta função, você irá prospecar novos alunos, captar novos parceiros e realizar ações comerciais externas.

Precisamos de alguém com experiência em escola de cursos, pois isso será um diferencial em sua formação. Além disso, deve ser uma pessoa dinâmica, proativa e empática.

Os principais requisitos são:
• Tenham experiência em escola de cursos;
• Serem dinâmicos e proativos;
• Ter boa organização e habilidades de comunicação;}
• Estejam cientes do mercado educacional.

As vantagens da nossa oferta incluem:
• Um salário competitivo;
• Oportunidades de crescimento e desenvolvimento;
• Um ambiente de trabalho descontraído e acolhedor.

Nossa empresa busca investir no desenvolvimento dos seus funcionários, então não perca esta chance!",há 8 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-19
eyJqb2JfdGl0bGUiOiJKb3ZlbSBBcHJlbmRpeiIsImNvbXBhbnlfbmFtZSI6IkNvbmZpZGVuY2lhbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoicG9leEpVdlozWUh4T2dRR0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:56 UTC,Jovem Aprendiz,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Ter ;Estar cursando ou já ter finalizado o Ensino Médio;Não estar cursando Ensino Superior;Cortesia no atendimento;Comprometimento;Relacionamento interpessoal;Espírito de de trabalho:Auxiliar nas atividades administrativas e rotinas de vendas da loja;Auxiliar no pré-atendimento ao cliente;Apoiar os vendedores na organização das promoções do dia;Auxiliar no atendimento telefônico da loja;Auxiliar na organização, elaboração e manutenção de arquivos;Apoiar na realização de telemarketing;Encantar e servir aos clientes através do Vagas que você deve ver tambémJovem Aprendiz Correios 2020Menor Aprendiz Caixa 2020Menor Aprendiz Magazine Luiza 2020Menor Aprendiz Atacadão 2020Menor Aprendiz C&A 2020Jovem Aprendiz Santander 2020App Jovem AprendizObs: Não temos nenhuma relação com as empresas, seja a empresa que está oferecendo as vagas ou uma terceirizada que está realizando serviços de seleção. Apenas ajudamos na divulgação, referenciando a fonte original. Para outras vagas de jovem aprendiz, Aprendiz Jovem.",N/A,Estágio,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJJbnNwZcOnw6NvIGRlIFF1YWxpZGFkZSBlbSBQcm9kdcOnw6NvIiwiY29tcGFueV9uYW1lIjoiUExBU1RJQ09TIE0gQiBMVERBLiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiR2hXcUpVYndnNHZISGlkdUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:56 UTC,Inspeção de Qualidade em Produção,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"• *Descrição da Vaga:**

OBS: Vaga temporária para cobrir licença maternidade. Requisitos importantes:
• Ensino médio completo;
• Conhecimento básico em Excel;
• Conhecimento específico em Ferramentas Lean Manufaturing e Ferramentas da Qualidade;
• Residir em Pedreira ou Cidades próximas.

Responsabilidades do Inspectora de Qualidade:
• Dar suporte ao coordenador de processos e qualidade a possíveis soluções de problemas;
• Emitir e controlar os alertas de qualidade quando houver problemas internos/externos (clientes);
• Mantenha a organização e o controle dos registros da qualidade (planos de controle de recebimento, plano de controle de produtos, desvios, alertas);
• Controlar e alimentar planilha de dados para controle dos processos;
• Relatar o acompanhamento dos processos de produção;
• Realizar a inspeção e liberação de insumos, entre outras atividades.

Horário de Trabalho: 1º turno - Seg a Sáb: 05:20h às 13:40h.",há 7 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-20
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBkZSBNYW51dGVuw6fDo28iLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IlVrb1B1UHJlZDNuUzFhQy1BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:56 UTC,Auxiliar de Manutenção,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Requisitos: desejável ensino médio. Desejável vivência com manutenção ou atividades correlatas em imobiliárias. Habilidade / conhecimento em reparos domésticos, hidráulicos e elétricos. Cnh ab e moto. Residir em : responsável por atender solicitações de reparos e manter a manutenção preventiva em imóveis e terrenos. Quando necessário realizar limpeza dos imóveis. Manutenção em jardins. Trabalhar oferecendo suporte necessário em atividades diárias na imobiliária.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJHZXJlbnRlIGRlIE5lZ8OzY2lvcyIsImNvbXBhbnlfbmFtZSI6IlBMQVNUSUNPUyBNIEIgTFREQS4iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6InpSSGpYTUs4MzNFQ256R3RBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:58 UTC,Gerente de Negócios,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"• *Resumo da Vaga**

Nossa empresa está em busca de um profissional motivado e dinâmico para atuar como Promotor de Vendas em nossa equipe.

Responsabilidades:
• Organizar os produtos de acordo com o layout estabelecido;
• Demonstrar os produtos aos clientes e esclarecer dúvidas;
• Repor e organizar os produtos;
• Negociar espaços nos pontos de venda;
• Estar atento às ações da concorrência e reportar à empresa;
• Subir as informações de pesquisa de preço no sistema;
• Documentar os resultados das ações e reportar ao supervisor.

Habilidades e Conhecimentos:
• Ensino médio completo;
• Experiência em merchandising na região especificada do cargo;
• CNH-A/B (ou capacidade de conduzir veículos);
• Residência em Osasco ou Barueri.",há 6 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-21
eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBUcmFuc3BvcnRlIiwiY29tcGFueV9uYW1lIjoiQ29uZmlkZW5jaWFsIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJDM1UyaEw2RlE2MmwtbElLQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:58 UTC,Analista de Transporte,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Cargo:analista de transporte
Requisitos:
Desejável ensino superior completo na área de logística;
experiência na área.
Horario: 7h30 às 17h30 de segunda à sexta-feira.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJDb29yZGVuYWRvciBkZSBHYXJhbnRpYSBkYSBRdWFsaWRhZGUiLCJjb21wYW55X25hbWUiOiJQTEFTVElDT1MgTSBCIExUREEuIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJQLWdlYmNzRHI3d2ltcXNUQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:58 UTC,Coordenador de Garantia da Qualidade,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"• *Vagas Abertas na Nossa Empresa:**

Nesta oportunidade, estamos oferecendo uma vaga temporária para atuar como Inspectora de Qualidade em nossa fábrica localizada em Pedreira.

O candidato ideal deve ter experiência prévia em inspeção e controle de qualidade, além de conhecimento em ferramentas lean manufaturing e ferramentas de qualidade.

Aqui estão os requisitos necessários:
• Ensino médio completo;
• Conhecimento básico em Excel;
• Conhecimento específico em Ferramentas Lean Manufaturing e Ferramentas da Qualidade;
• Residir em Pedreira ou Cidades próximas.

As responsabilidades incluem dar suporte ao coordenador de processos e qualidade, emitir e controlar os alertas de qualidade, manter a organização e o controle dos registros da qualidade, entre outras atividades.

Horário de Trabalho: Segunda-feira à sábado, das 05:20h às 13:40h.",há 7 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-20
